170.24956 -43.56772 5.629 0.532 0.54 Growclust
170.24849 -43.57009 5.045 0.404 -1.09 Growclust
170.24256 -43.56747 4.781 1.659 -0.33 Growclust
170.25012 -43.56742 5.62 0.492 -0.79 Growclust
170.2497 -43.56764 5.652 0.607 -1.0 Growclust
170.2464 -43.55901 5.016 0.849 -0.55 Growclust
170.24995 -43.56767 5.6 0.551 -1.02 Growclust
170.23844 -43.58751 11.723 1.964 -0.97 Growclust
170.239 -43.58847 10.351 1.799 -1.16 Growclust
170.24256 -43.56747 4.781 0.673 -0.94 Growclust
170.24683 -43.55859 5.061 1.058 -0.64 Growclust
170.22881 -43.58517 6.795 0.637 -0.87 Growclust
170.25623 -43.53861 7.504 0.486 -0.44 Growclust
170.25623 -43.53861 7.504 0.542 -0.49 Growclust
170.27383 -43.5229 5.518 1.728 -0.72 Growclust
170.23471 -43.58604 5.315 0.565 -0.76 Growclust
170.22033 -43.59513 5.591 0.625 -0.85 Growclust
170.41169 -43.61724 4.148 1.072 0.34 Growclust
170.06764 -43.49466 0.464 1.489 -1.12 Growclust
170.22311 -43.58425 6.061 0.773 -1.0 Growclust
170.2269 -43.48073 3.657 1.432 -1.2 Growclust
170.23592 -43.55542 5.354 1.044 1.09 Growclust
170.29844 -43.5161 5.069 0.765 0.85 Growclust
170.32346 -43.47284 1.492 1.725 0.35 Growclust
170.29639 -43.5152 5.655 0.614 0.19 Growclust
170.29622 -43.51529 5.795 0.623 1.47 Growclust
170.2962 -43.51519 5.815 0.628 0.45 Growclust
170.29572 -43.51504 5.874 0.576 0.59 Growclust
170.27527 -43.49056 16.245 1.454 -0.07 Growclust
170.2969 -43.51558 5.748 0.619 -0.7 Growclust
170.29609 -43.51549 5.886 0.533 -0.0 Growclust
170.29622 -43.51529 5.795 0.592 0.65 Growclust
170.29513 -43.51556 5.816 0.653 -0.39 Growclust
170.27059 -43.48742 17.307 1.106 -0.77 Growclust
169.99229 -43.58108 7.423 0.694 0.52 Growclust
170.29624 -43.51503 5.621 0.634 -0.95 Growclust
170.29638 -43.51518 5.733 0.53 -0.54 Growclust
169.99235 -43.58108 7.405 0.718 0.48 Growclust
170.29689 -43.51513 5.49 0.56 -1.0 Growclust
169.99282 -43.58099 7.619 0.811 -0.41 Growclust
170.29599 -43.51498 5.693 0.575 -0.38 Growclust
170.33683 -43.54974 3.176 0.832 -0.42 Growclust
170.33743 -43.54784 3.195 0.82 -0.57 Growclust
170.33344 -43.52774 3.281 0.734 -0.89 Growclust
170.33405 -43.52772 3.264 0.695 -0.43 Growclust
170.43993 -43.5237 7.191 1.348 0.26 Growclust
170.33405 -43.52772 3.264 0.661 -0.41 Growclust
170.45906 -43.40928 12.971 1.31 -0.02 Growclust
169.97128 -43.52699 3.903 1.584 -0.41 Growclust
169.96566 -43.5116 4.011 1.474 -0.65 Growclust
169.97078 -43.52648 3.888 1.298 -0.61 Growclust
170.20729 -43.5477 0.889 1.582 -1.15 Growclust
170.29608 -43.51527 5.781 0.678 -0.04 Growclust
170.31389 -43.49957 1.186 0.886 -1.22 Growclust
169.9927 -43.58211 7.393 0.739 -0.5 Growclust
170.43407 -43.52422 5.451 1.464 0.88 Growclust
170.42793 -43.52692 8.501 1.122 -0.91 Growclust
170.43431 -43.5241 5.754 1.168 -0.93 Growclust
170.43214 -43.52305 5.594 1.229 -0.5 Growclust
169.99309 -43.58202 7.447 0.732 0.7 Growclust
169.97607 -43.53162 3.795 1.27 -0.56 Growclust
170.31885 -43.54864 6.095 1.019 -0.69 Growclust
170.31885 -43.54864 6.095 0.975 -0.9 Growclust
170.3204 -43.54544 4.155 0.469 0.4 Growclust
170.3204 -43.54544 4.155 0.415 0.46 Growclust
170.31958 -43.54125 3.788 0.457 -0.9 Growclust
170.31923 -43.53485 3.6 0.452 -0.82 Growclust
170.31882 -43.54777 5.002 0.82 -0.72 Growclust
170.17242 -43.6273 9.656 1.079 -0.22 Growclust
170.2209 -43.59025 6.036 0.668 -0.7 Growclust
170.38671 -43.50142 2.646 0.99 -0.23 Growclust
170.38727 -43.50112 2.797 0.976 0.3 Growclust
170.38727 -43.50112 2.797 1.057 -0.01 Growclust
170.38696 -43.50128 2.712 1.046 -0.69 Growclust
170.22278 -43.58683 6.337 0.634 -1.06 Growclust
170.26027 -43.42405 3.394 1.554 -0.75 Growclust
170.38747 -43.50102 2.908 0.946 -0.7 Growclust
170.25914 -43.51527 6.78 1.5 -0.03 Growclust
170.25914 -43.51527 6.78 1.485 -0.7 Growclust
170.25865 -43.51432 2.927 0.678 -1.05 Growclust
170.2191 -43.58974 4.652 0.708 -1.14 Growclust
170.25772 -43.52854 4.921 0.692 0.66 Growclust
170.25772 -43.52854 4.921 0.629 -0.78 Growclust
170.21954 -43.46075 1.347 0.362 -0.99 Growclust
170.21992 -43.46221 1.417 0.357 -0.34 Growclust
170.26137 -43.5158 3.566 0.743 -1.1 Growclust
170.22035 -43.59575 5.007 0.531 -0.66 Growclust
170.21992 -43.46221 1.417 0.358 -0.59 Growclust
170.21943 -43.45846 1.356 0.398 -1.02 Growclust
170.25772 -43.52798 4.932 0.673 -0.85 Growclust
170.21914 -43.4587 1.551 0.411 -0.54 Growclust
170.21904 -43.45904 1.617 0.492 -0.92 Growclust
170.25824 -43.52805 4.96 0.578 -0.78 Growclust
170.21879 -43.45835 1.599 0.388 -0.7 Growclust
170.45816 -43.62335 7.934 1.423 -0.24 Growclust
170.47349 -43.52169 10.897 1.692 0.04 Growclust
170.2814 -43.50113 5.475 0.512 0.98 Growclust
170.28244 -43.5011 4.825 0.594 -0.52 Growclust
170.11295 -43.53354 3.105 0.948 -0.75 Growclust
170.3262 -43.504 4.899 1.452 -0.55 Growclust
170.41468 -43.58483 4.628 1.519 1.52 Growclust
170.2725 -43.50612 5.715 0.823 -0.53 Growclust
170.2822 -43.47035 -0.285 1.461 -0.77 Growclust
170.27509 -43.50506 5.184 0.767 -0.27 Growclust
170.27509 -43.50506 5.184 0.753 0.51 Growclust
170.22725 -43.58886 6.625 0.764 -0.59 Growclust
170.45472 -43.62421 7.506 1.776 -0.21 Growclust
170.42754 -43.50615 3.384 1.379 -0.84 Growclust
170.21801 -43.60314 3.772 0.542 -1.06 Growclust
170.22378 -43.59396 5.245 0.864 -0.98 Growclust
170.26236 -43.61919 10.231 0.955 -0.83 Growclust
170.24921 -43.63325 10.569 0.925 -0.17 Growclust
170.24921 -43.63325 10.569 0.535 -0.71 Growclust
170.23496 -43.52305 0.382 1.308 -1.02 Growclust
170.21883 -43.58792 6.22 0.551 -0.78 Growclust
170.22168 -43.58695 6.377 0.598 -0.89 Growclust
170.21255 -43.58346 5.514 0.944 -0.74 Growclust
170.2621 -43.59782 4.388 0.836 0.57 Growclust
170.26319 -43.59756 4.419 0.898 -0.49 Growclust
170.20444 -43.52496 0.801 1.493 -0.79 Growclust
170.15929 -43.55465 7.479 0.35 -0.33 Growclust
170.15989 -43.55448 7.849 0.414 -0.18 Growclust
170.16 -43.55491 7.691 0.353 -0.98 Growclust
170.16092 -43.55441 7.588 0.322 -0.43 Growclust
170.16083 -43.55366 7.68 0.382 -0.52 Growclust
170.15992 -43.55275 7.366 0.47 -0.99 Growclust
170.49978 -43.64375 5.451 1.056 -0.63 Growclust
170.1568 -43.59174 4.863 0.836 -0.48 Growclust
170.12921 -43.54349 4.07 1.126 -0.63 Growclust
170.22267 -43.58861 6.344 0.616 -0.61 Growclust
170.21838 -43.54819 0.836 1.755 -0.79 Growclust
170.26219 -43.59741 4.437 0.805 0.21 Growclust
170.22764 -43.60819 8.025 0.817 0.64 Growclust
170.12039 -43.52315 5.369 1.303 -0.61 Growclust
170.48564 -43.54464 10.719 0.0 -0.57 Growclust
170.36733 -43.50133 16.922 0.467 -0.75 Growclust
170.339 -43.5252 5.121 0.577 -0.67 Growclust
170.36322 -43.51096 14.095 0.467 -0.91 Growclust
170.3394 -43.52465 5.063 0.6 -0.72 Growclust
170.32476 -43.54212 2.728 1.025 -0.83 Growclust
170.3394 -43.52465 5.063 0.955 -0.37 Growclust
170.32403 -43.54382 2.016 0.986 -0.86 Growclust
170.33895 -43.52434 5.121 0.618 -0.53 Growclust
170.47349 -43.52169 10.897 1.621 -0.28 Growclust
170.24518 -43.47867 8.857 1.527 -0.83 Growclust
170.27218 -43.55887 5.877 0.682 -0.65 Growclust
170.27205 -43.55874 5.928 0.59 -0.92 Growclust
170.30028 -43.49811 4.627 0.753 -0.73 Growclust
170.30085 -43.49824 4.583 0.843 0.15 Growclust
170.30049 -43.49813 4.584 0.765 -0.66 Growclust
170.27199 -43.55868 5.927 0.661 -0.71 Growclust
170.46151 -43.55076 4.235 1.516 -0.07 Growclust
170.27199 -43.55868 5.927 0.653 -0.36 Growclust
170.35853 -43.37143 8.453 0.767 -0.22 Growclust
170.33134 -43.46272 4.502 1.149 -0.29 Growclust
170.33134 -43.46272 4.502 0.487 0.01 Growclust
170.30452 -43.45724 2.409 1.123 -0.48 Growclust
170.21979 -43.58775 7.26 0.53 -0.42 Growclust
170.20926 -43.53988 2.503 0.857 -1.02 Growclust
170.23931 -43.51752 5.145 0.468 -0.77 Growclust
170.24223 -43.52784 5.632 0.0 -0.74 Growclust
170.23477 -43.51973 5.539 0.46 -0.83 Growclust
170.30862 -43.51082 2.706 0.809 0.68 Growclust
170.30776 -43.51206 2.574 0.998 -0.66 Growclust
170.4215 -43.59612 2.185 1.137 -0.11 Growclust
170.42105 -43.59607 2.185 0.931 -0.12 Growclust
170.26477 -43.52528 5.406 0.467 -0.46 Growclust
170.17949 -43.4316 13.92 1.016 -0.55 Growclust
170.23711 -43.52307 6.093 0.388 1.12 Growclust
170.23765 -43.51979 5.731 0.832 -1.08 Growclust
170.27454 -43.54608 7.431 0.346 -0.78 Growclust
170.27467 -43.54571 7.478 0.375 -0.42 Growclust
170.27929 -43.54657 6.565 0.418 -0.96 Growclust
170.27108 -43.54608 7.342 0.355 -0.97 Growclust
170.18572 -43.5126 6.94 0.937 1.07 Growclust
170.27446 -43.54575 7.438 0.354 -0.85 Growclust
170.27461 -43.54597 7.445 0.34 -1.02 Growclust
170.2384 -43.51855 5.737 0.712 -1.12 Growclust
170.22737 -43.51445 4.817 3.018 -1.0 Growclust
170.27497 -43.54647 7.544 0.354 -0.98 Growclust
170.27489 -43.54603 7.405 0.364 -0.83 Growclust
170.27472 -43.54563 7.508 0.346 -0.88 Growclust
170.27503 -43.54648 7.494 0.388 -0.6 Growclust
170.27446 -43.54676 7.396 0.338 -0.23 Growclust
170.27434 -43.55234 8.401 0.423 -0.96 Growclust
170.29635 -43.48634 5.837 0.75 -0.64 Growclust
170.27561 -43.54749 7.351 0.365 -1.02 Growclust
170.27344 -43.54836 6.465 0.42 -0.61 Growclust
170.27281 -43.54851 7.382 0.391 -0.8 Growclust
170.27584 -43.54626 7.359 0.439 -0.82 Growclust
170.27153 -43.53165 5.294 0.941 -1.08 Growclust
170.27253 -43.55247 8.152 0.829 -0.92 Growclust
170.27534 -43.54637 7.446 0.372 -0.45 Growclust
170.2754 -43.54668 7.401 0.348 -0.76 Growclust
170.27299 -43.54761 6.474 0.447 -0.68 Growclust
170.2752 -43.54703 7.395 0.328 -0.94 Growclust
170.27501 -43.54602 7.384 0.352 -1.02 Growclust
170.21585 -43.59456 6.103 0.568 -0.54 Growclust
170.2242 -43.59363 6.04 0.62 -0.67 Growclust
170.28147 -43.53349 5.459 0.373 -1.29 Growclust
170.22551 -43.58373 6.681 0.858 -0.72 Growclust
170.21251 -43.58523 5.229 0.65 -0.74 Growclust
170.27461 -43.54591 7.447 0.374 -0.9 Growclust
170.27555 -43.54654 7.462 0.328 -0.92 Growclust
170.22264 -43.59509 5.839 0.641 -0.73 Growclust
170.27517 -43.54549 7.45 0.332 -0.9 Growclust
170.27989 -43.55054 8.318 1.864 -1.08 Growclust
170.27627 -43.54642 7.368 0.348 -1.11 Growclust
170.2733 -43.54842 6.465 0.433 -0.76 Growclust
170.27481 -43.54551 7.476 0.381 -0.63 Growclust
170.27338 -43.54846 6.465 0.42 -0.48 Growclust
170.2305 -43.58576 7.023 0.686 -0.58 Growclust
170.31353 -43.51776 3.953 0.652 -0.7 Growclust
170.22625 -43.58213 7.015 0.835 -0.45 Growclust
170.27447 -43.54572 7.452 0.371 -0.81 Growclust
170.2595 -43.42703 8.207 1.484 -0.61 Growclust
170.27717 -43.5456 7.075 0.362 -1.0 Growclust
170.23828 -43.51946 5.784 0.283 -0.48 Growclust
170.22606 -43.58988 5.831 0.736 -0.61 Growclust
170.27472 -43.54605 7.439 0.357 -0.88 Growclust
170.2745 -43.54577 7.456 0.364 -0.73 Growclust
170.27479 -43.54528 7.552 0.355 -0.88 Growclust
170.26079 -43.4274 7.788 1.491 -0.81 Growclust
170.27925 -43.54664 6.542 0.428 -0.62 Growclust
170.12402 -43.51803 0.68 1.641 -0.37 Growclust
170.27338 -43.54846 6.465 0.437 -0.11 Growclust
170.27338 -43.54846 6.465 0.419 0.37 Growclust
170.2824 -43.54772 6.794 0.45 -0.93 Growclust
170.27809 -43.54434 6.609 0.462 -0.65 Growclust
170.27566 -43.54512 6.537 0.429 -0.78 Growclust
170.20965 -43.52441 2.184 0.721 -0.55 Growclust
170.27299 -43.54761 6.474 0.407 -0.6 Growclust
170.25974 -43.42554 9.144 1.512 -0.5 Growclust
170.27535 -43.54575 7.527 0.371 -0.98 Growclust
170.25259 -43.54523 5.124 0.638 0.87 Growclust
170.42931 -43.53225 6.966 0.287 0.23 Growclust
170.23687 -43.51344 3.85 0.484 -1.11 Growclust
170.2642 -43.52349 5.979 0.572 -1.07 Growclust
170.27479 -43.54582 7.449 0.382 -0.76 Growclust
170.22816 -43.59039 5.522 0.837 -1.12 Growclust
170.27364 -43.54732 8.614 1.975 -1.02 Growclust
170.22408 -43.58516 6.519 0.552 -0.93 Growclust
170.22595 -43.54957 1.608 1.161 -0.86 Growclust
170.2235 -43.58111 6.248 0.593 -0.96 Growclust
170.33406 -43.47072 7.797 0.0 -0.99 Growclust
170.36228 -43.48256 1.628 0.887 -0.66 Growclust
170.2641 -43.52564 5.347 0.588 -0.64 Growclust
170.36132 -43.48245 1.689 1.15 -1.05 Growclust
170.27338 -43.54846 6.465 0.4 0.04 Growclust
170.27363 -43.54897 6.465 0.374 -0.6 Growclust
170.27338 -43.54846 6.465 0.451 -0.42 Growclust
170.28084 -43.54544 5.727 0.437 -1.01 Growclust
170.2243 -43.5846 6.627 0.621 -0.71 Growclust
170.27558 -43.54688 7.441 0.388 -1.03 Growclust
170.27167 -43.54919 6.404 0.404 -0.92 Growclust
170.30892 -43.40561 7.254 1.189 0.54 Growclust
170.27584 -43.54185 6.37 0.39 -1.02 Growclust
170.2734 -43.54573 7.406 0.365 -0.88 Growclust
170.27808 -43.53577 5.712 0.335 -1.13 Growclust
170.27438 -43.53932 6.229 0.379 -0.97 Growclust
170.27399 -43.54593 7.447 0.357 -1.1 Growclust
170.2739 -43.54596 7.463 0.448 -0.67 Growclust
170.27427 -43.54596 7.441 0.356 -0.85 Growclust
170.27606 -43.54459 6.963 0.376 -1.07 Growclust
170.27399 -43.54568 7.441 0.372 -0.37 Growclust
170.26425 -43.53697 6.017 0.927 -1.09 Growclust
170.2744 -43.54554 7.465 0.362 -0.97 Growclust
170.27378 -43.54593 7.476 0.363 -1.07 Growclust
170.27399 -43.54568 7.441 0.366 -0.73 Growclust
170.26106 -43.53353 4.816 0.401 -0.48 Growclust
170.27416 -43.54586 7.439 0.339 -0.94 Growclust
170.27399 -43.54568 7.441 0.393 -0.74 Growclust
170.2729 -43.5475 6.407 0.408 -1.05 Growclust
170.42587 -43.49403 3.126 1.604 -0.79 Growclust
170.1197 -43.51996 5.392 1.06 -0.32 Growclust
170.42614 -43.49347 3.393 1.734 -0.68 Growclust
170.27499 -43.51823 4.652 0.333 -0.62 Growclust
170.32941 -43.47663 1.943 0.694 -0.66 Growclust
170.33618 -43.46368 5.968 0.753 -0.3 Growclust
170.15268 -43.57895 5.857 0.886 -0.43 Growclust
170.33618 -43.46368 5.968 0.723 -0.48 Growclust
170.25974 -43.42554 9.144 1.342 -0.59 Growclust
170.23558 -43.59085 5.87 1.197 -0.71 Growclust
170.15633 -43.5906 4.941 0.829 -0.26 Growclust
170.15604 -43.59068 4.846 0.707 -1.05 Growclust
170.04238 -43.52837 -0.464 0.001 -1.0 Growclust
170.21904 -43.59729 5.193 0.821 -0.54 Growclust
170.22335 -43.58526 6.474 0.67 -0.85 Growclust
170.26449 -43.52514 5.372 0.438 -1.07 Growclust
170.50463 -43.61025 9.516 0.0 0.7 Growclust
170.26477 -43.52528 5.406 0.409 -0.36 Growclust
170.21319 -43.53092 1.281 1.544 -0.73 Growclust
170.28074 -43.49905 2.738 1.126 -0.84 Growclust
170.28074 -43.49905 2.738 1.013 -0.76 Growclust
170.27544 -43.52828 6.582 0.487 -1.08 Growclust
170.2763 -43.54837 8.287 1.103 -1.26 Growclust
170.28345 -43.50121 3.363 1.298 -0.84 Growclust
170.28152 -43.50152 5.353 0.775 -0.05 Growclust
170.28345 -43.50121 3.363 1.134 -0.44 Growclust
170.48005 -43.58414 4.859 1.436 -0.08 Growclust
170.26063 -43.42729 8.127 1.495 -0.55 Growclust
170.36476 -43.58799 7.701 1.103 -1.01 Growclust
170.36427 -43.58854 6.212 1.197 1.33 Growclust
170.22352 -43.588 6.342 0.601 -0.72 Growclust
170.3014 -43.49804 4.608 0.863 0.39 Growclust
170.30132 -43.49824 4.608 0.681 -0.12 Growclust
170.3015 -43.49861 4.566 0.709 0.19 Growclust
170.30145 -43.49847 4.525 0.697 -0.84 Growclust
170.30631 -43.53655 5.065 0.45 -0.37 Growclust
170.31189 -43.58937 1.829 1.08 -0.42 Growclust
170.12075 -43.47558 -1.464 1.154 0.94 Growclust
170.22491 -43.58341 6.943 0.599 -0.37 Growclust
170.07702 -43.49733 7.316 0.422 -0.18 Growclust
170.14872 -43.5705 5.378 1.457 -0.49 Growclust
170.26082 -43.42792 7.8 1.304 -0.43 Growclust
170.26119 -43.42741 7.064 1.179 -0.44 Growclust
170.28252 -43.50486 3.76 0.91 -0.27 Growclust
170.27004 -43.54494 7.214 0.696 -1.0 Growclust
170.27545 -43.54648 7.465 0.334 -0.76 Growclust
170.26362 -43.49655 5.081 1.02 -0.59 Growclust
170.35396 -43.52075 2.672 0.837 -0.51 Growclust
170.29184 -43.53858 5.754 0.626 -1.01 Growclust
170.29136 -43.53815 5.277 1.119 -1.01 Growclust
170.2922 -43.53503 4.874 0.563 0.04 Growclust
170.2908 -43.53534 5.204 0.975 -0.94 Growclust
170.22646 -43.58503 6.706 0.515 -0.83 Growclust
170.21431 -43.58135 5.307 0.571 -1.0 Growclust
170.29083 -43.52636 3.612 0.503 -1.33 Growclust
170.29625 -43.53487 4.254 0.483 -0.85 Growclust
170.29614 -43.53563 4.24 0.297 -0.99 Growclust
170.31249 -43.48908 3.967 0.639 -0.8 Growclust
170.23768 -43.57765 6.445 0.691 -0.76 Growclust
170.26059 -43.53595 5.039 0.155 -0.25 Growclust
170.2221 -43.58396 6.531 0.572 -0.42 Growclust
170.34393 -43.47946 3.828 0.927 -0.56 Growclust
170.26362 -43.49655 5.081 1.03 -0.75 Growclust
170.22737 -43.58311 6.885 0.512 -0.63 Growclust
170.35396 -43.52075 2.672 1.036 -0.48 Growclust
170.35396 -43.52075 2.672 0.871 -0.55 Growclust
170.30141 -43.53906 6.477 0.94 -0.73 Growclust
170.49297 -43.57131 9.397 0.601 -0.47 Growclust
170.49338 -43.56849 11.531 0.518 -0.2 Growclust
170.21832 -43.50678 6.26 1.649 -0.56 Growclust
170.30631 -43.53655 5.065 0.53 -0.04 Growclust
170.45555 -43.53547 -0.575 1.271 -0.43 Growclust
170.43217 -43.55786 5.824 1.276 -0.67 Growclust
170.49111 -43.5748 9.652 0.923 -0.33 Growclust
170.22071 -43.59226 6.353 0.643 -0.71 Growclust
170.22423 -43.58455 6.694 0.565 -0.92 Growclust
170.27541 -43.548 7.324 0.363 -0.91 Growclust
170.49341 -43.57314 9.442 1.214 -0.25 Growclust
170.27376 -43.54913 6.456 0.401 -0.9 Growclust
170.4931 -43.56808 11.642 0.529 -0.27 Growclust
170.22507 -43.48053 3.55 1.504 -0.65 Growclust
170.25063 -43.47715 5.403 1.653 -0.52 Growclust
170.25064 -43.47819 5.41 1.251 -0.66 Growclust
